Nivel_1,t_stamp,nombre_sitio,fecha_hora
1.84161,2025-09-17 13:36:50,tanque_alcaldes,2025-09-17 13:36:50
1.82979,2025-09-17 13:39:50,tanque_alcaldes,2025-09-17 13:39:50
1.82393,2025-09-17 13:42:50,tanque_alcaldes,2025-09-17 13:42:50
1.82405,2025-09-17 13:45:50,tanque_alcaldes,2025-09-17 13:45:50
1.81258,2025-09-17 13:48:50,tanque_alcaldes,2025-09-17 13:48:50
1.80445,2025-09-17 13:51:50,tanque_alcaldes,2025-09-17 13:51:50
1.79984,2025-09-17 13:54:50,tanque_alcaldes,2025-09-17 13:54:50
1.80096,2025-09-17 13:57:50,tanque_alcaldes,2025-09-17 13:57:50
0.0,2025-09-17 14:00:50,tanque_alcaldes,2025-09-17 14:00:50
1.78304,2025-09-17 14:03:50,tanque_alcaldes,2025-09-17 14:03:50
1.77684,2025-09-17 14:06:50,tanque_alcaldes,2025-09-17 14:06:50
1.77616,2025-09-17 14:09:50,tanque_alcaldes,2025-09-17 14:09:50
1.76598,2025-09-17 14:12:50,tanque_alcaldes,2025-09-17 14:12:50
1.75751,2025-09-17 14:15:50,tanque_alcaldes,2025-09-17 14:15:50
1.75895,2025-09-17 14:18:50,tanque_alcaldes,2025-09-17 14:18:50
1.75311,2025-09-17 14:21:50,tanque_alcaldes,2025-09-17 14:21:50
1.74237,2025-09-17 14:24:50,tanque_alcaldes,2025-09-17 14:24:50
1.73941,2025-09-17 14:27:50,tanque_alcaldes,2025-09-17 14:27:50
1.7296,2025-09-17 14:30:50,tanque_alcaldes,2025-09-17 14:30:50
1.72982,2025-09-17 14:33:50,tanque_alcaldes,2025-09-17 14:33:50
1.71892,2025-09-17 14:36:50,tanque_alcaldes,2025-09-17 14:36:50
1.71601,2025-09-17 14:39:50,tanque_alcaldes,2025-09-17 14:39:50
1.70694,2025-09-17 14:42:50,tanque_alcaldes,2025-09-17 14:42:50
1.70425,2025-09-17 14:45:50,tanque_alcaldes,2025-09-17 14:45:50
1.70248,2025-09-17 14:48:50,tanque_alcaldes,2025-09-17 14:48:50
1.68513,2025-09-17 14:51:50,tanque_alcaldes,2025-09-17 14:51:50
1.68599,2025-09-17 14:54:50,tanque_alcaldes,2025-09-17 14:54:50
1.68097,2025-09-17 14:57:50,tanque_alcaldes,2025-09-17 14:57:50
1.6724,2025-09-17 15:00:50,tanque_alcaldes,2025-09-17 15:00:50
1.6686,2025-09-17 15:03:50,tanque_alcaldes,2025-09-17 15:03:50
1.66759,2025-09-17 15:06:50,tanque_alcaldes,2025-09-17 15:06:50
1.65861,2025-09-17 15:09:50,tanque_alcaldes,2025-09-17 15:09:50
1.65651,2025-09-17 15:12:50,tanque_alcaldes,2025-09-17 15:12:50
1.65407,2025-09-17 15:15:50,tanque_alcaldes,2025-09-17 15:15:50
1.64263,2025-09-17 15:18:50,tanque_alcaldes,2025-09-17 15:18:50
1.63715,2025-09-17 15:21:50,tanque_alcaldes,2025-09-17 15:21:50
1.62378,2025-09-17 15:24:50,tanque_alcaldes,2025-09-17 15:24:50
1.62442,2025-09-17 15:27:50,tanque_alcaldes,2025-09-17 15:27:50
1.62202,2025-09-17 15:30:50,tanque_alcaldes,2025-09-17 15:30:50
1.6144,2025-09-17 15:33:50,tanque_alcaldes,2025-09-17 15:33:50
1.60822,2025-09-17 15:36:50,tanque_alcaldes,2025-09-17 15:36:50
