Nivel_1,t_stamp,nombre_sitio,fecha_hora
3.4,2025-08-08 00:25:17,tanque_alcaldes,2025-08-08 00:25:17
3.4,2025-08-08 00:28:17,tanque_alcaldes,2025-08-08 00:28:17
3.4,2025-08-08 00:31:17,tanque_alcaldes,2025-08-08 00:31:17
3.4,2025-08-08 00:34:17,tanque_alcaldes,2025-08-08 00:34:17
3.4,2025-08-08 00:37:17,tanque_alcaldes,2025-08-08 00:37:17
3.4,2025-08-08 00:40:17,tanque_alcaldes,2025-08-08 00:40:17
3.4,2025-08-08 00:43:17,tanque_alcaldes,2025-08-08 00:43:17
3.4,2025-08-08 00:46:17,tanque_alcaldes,2025-08-08 00:46:17
3.4,2025-08-08 00:49:17,tanque_alcaldes,2025-08-08 00:49:17
3.4,2025-08-08 00:52:17,tanque_alcaldes,2025-08-08 00:52:17
3.4,2025-08-08 00:55:17,tanque_alcaldes,2025-08-08 00:55:17
3.4,2025-08-08 00:58:17,tanque_alcaldes,2025-08-08 00:58:17
3.4,2025-08-08 01:01:17,tanque_alcaldes,2025-08-08 01:01:17
3.4,2025-08-08 01:04:17,tanque_alcaldes,2025-08-08 01:04:17
3.4,2025-08-08 01:07:17,tanque_alcaldes,2025-08-08 01:07:17
3.4,2025-08-08 01:10:17,tanque_alcaldes,2025-08-08 01:10:17
3.4,2025-08-08 01:13:17,tanque_alcaldes,2025-08-08 01:13:17
3.4,2025-08-08 01:16:17,tanque_alcaldes,2025-08-08 01:16:17
3.4,2025-08-08 01:19:17,tanque_alcaldes,2025-08-08 01:19:17
3.4,2025-08-08 01:22:17,tanque_alcaldes,2025-08-08 01:22:17
3.4,2025-08-08 01:25:17,tanque_alcaldes,2025-08-08 01:25:17
3.4,2025-08-08 01:28:17,tanque_alcaldes,2025-08-08 01:28:17
3.4,2025-08-08 01:31:17,tanque_alcaldes,2025-08-08 01:31:17
3.4,2025-08-08 01:34:17,tanque_alcaldes,2025-08-08 01:34:17
3.4,2025-08-08 01:37:17,tanque_alcaldes,2025-08-08 01:37:17
3.4,2025-08-08 01:40:17,tanque_alcaldes,2025-08-08 01:40:17
3.4,2025-08-08 01:43:17,tanque_alcaldes,2025-08-08 01:43:17
3.4,2025-08-08 01:46:17,tanque_alcaldes,2025-08-08 01:46:17
3.4,2025-08-08 01:49:17,tanque_alcaldes,2025-08-08 01:49:17
3.4,2025-08-08 01:52:17,tanque_alcaldes,2025-08-08 01:52:17
3.4,2025-08-08 01:55:17,tanque_alcaldes,2025-08-08 01:55:17
3.4,2025-08-08 01:58:17,tanque_alcaldes,2025-08-08 01:58:17
3.4,2025-08-08 02:01:17,tanque_alcaldes,2025-08-08 02:01:17
3.4,2025-08-08 02:04:17,tanque_alcaldes,2025-08-08 02:04:17
3.4,2025-08-08 02:07:17,tanque_alcaldes,2025-08-08 02:07:17
